id,code,service,usedInTrip,brand,model,productionYear,floorHeight,passengersDoors
145826,1077,012-12,3159403,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3136916,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145824,1075,012-09,3154926,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153277,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3152604,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3136931,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145752,1062,012-11,3155236,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150261,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159503,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3136942,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157215,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151277,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,012-14,3159723,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
321,1112,012-07,3152082,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145743,1058,012-15,3157750,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145829,1080,012-01,3153278,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145754,1064,012-08,3158087,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160195,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145824,1075,012-09,3154927,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150262,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158756,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3159688,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3155237,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151278,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159504,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157216,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152083,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
502,1152,012-14,3159724,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145754,1064,012-08,3158088,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3157751,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145824,1075,012-09,3161086,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153279,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158757,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160196,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145752,1062,012-11,3161507,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150263,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159505,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3159689,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157217,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151279,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,012-14,3159725,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145746,1061,012-06,3159010,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161846,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
321,1112,012-07,3152084,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145829,1080,012-01,3153280,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145754,1064,012-08,3158089,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160197,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145824,1075,012-09,3161087,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150264,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158758,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3159690,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161508,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151280,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159506,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,012-06,3162113,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157218,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152085,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
502,1152,012-14,3159726,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145754,1064,012-08,3158090,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161847,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145824,1075,012-09,3161088,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153281,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158759,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160198,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145752,1062,012-11,3161509,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150265,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159507,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3159691,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157219,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151281,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,012-14,3159727,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
321,1112,012-07,3152086,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145743,1058,012-15,3161848,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145754,1064,012-08,3158091,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153282,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,012-09,3161089,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160199,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145759,1069,012-10,3158760,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150266,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161510,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162770,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159508,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151282,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157220,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152087,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
502,1152,012-14,3159728,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145754,1064,012-08,3158092,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161849,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145824,1075,012-09,3161090,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153283,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158761,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160200,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145752,1062,012-11,3161511,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150267,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159509,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162771,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157221,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151283,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
502,1152,012-14,3159729,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
321,1112,012-07,3152088,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145743,1058,012-15,3161850,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145754,1064,012-08,3158093,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153284,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,012-09,3161091,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160201,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145759,1069,012-10,3158762,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150268,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161512,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162772,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159510,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151284,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157222,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152089,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
502,1152,012-14,3159730,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145754,1064,012-08,3158094,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161851,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145824,1075,012-09,3161092,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153285,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158763,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-02,3160202,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145752,1062,012-11,3161513,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150269,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162773,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-12,3159511,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151285,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157223,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152090,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
502,1152,012-14,3159731,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1983,Pojazd częściowo niskopodłogowy,10
145743,1058,012-15,3161852,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145754,1064,012-08,3158095,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,012-09,3161093,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-01,3153286,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145759,1069,012-10,3158764,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161514,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145760,1070,012-03,3150270,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162774,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157224,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-32,3136959,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145757,1067,012-05,3151286,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161853,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
321,1112,012-07,3152091,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145833,1084,012-32,3136960,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,012-09,3161094,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162775,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161515,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145753,1063,012-13,3157225,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
321,1112,012-07,3152092,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145743,1058,012-15,3161854,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145820,1071,012-36,3136965,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145824,1075,012-09,3161095,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-32,3165143,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145752,1062,012-11,3161516,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145825,1076,012-04,3162776,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-15,3161855,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
321,1112,012-07,3152093,Waggonfabrik  Uerdingen  A.G.,N8C-AC1,1979,Pojazd częściowo niskopodłogowy,10
145824,1075,012-09,3161096,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3167322,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145834,1085,012-08,3180607,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145831,1082,012-03,3167336,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-10,3167394,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145745,1060,012-05,3167350,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145756,1066,012-12,3167424,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145823,1074,012-07,3181483,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-08,3180608,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145746,1061,012-14,3167452,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180913,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145820,1071,012-09,3180654,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-10,3183327,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185413,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145832,1083,012-11,3167437,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,012-12,3167425,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145745,1060,012-05,3186244,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
141537,1052,012-13,3186581,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145823,1074,012-07,3181484,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,012-14,3167453,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-08,3183290,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145826,1077,012-15,3188053,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145820,1071,012-09,3184821,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180914,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145833,1084,012-10,3189379,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145822,1073,012-02,3167494,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145832,1083,012-11,3185809,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185414,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,012-12,3190018,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,012-04,3167505,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
141537,1052,012-13,3188248,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145745,1060,012-05,3186245,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145746,1061,012-14,3187661,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145823,1074,012-07,3181485,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-15,3188054,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180915,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145834,1085,012-08,3188937,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145822,1073,012-02,3191288,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145820,1071,012-09,3184822,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185415,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-10,3189380,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,012-04,3190375,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145832,1083,012-11,3185810,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145745,1060,012-05,3186246,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145756,1066,012-12,3190019,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,012-13,3188249,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145823,1074,012-07,3181486,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,012-14,3187662,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-08,3188938,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145826,1077,012-15,3188055,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145820,1071,012-09,3192084,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180916,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145833,1084,012-10,3189381,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145822,1073,012-02,3191289,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145832,1083,012-11,3185811,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185416,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,012-12,3190020,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,012-04,3190376,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
141537,1052,012-13,3192489,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145745,1060,012-05,3186247,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145746,1061,012-14,3187663,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-06,3167519,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145826,1077,012-15,3192593,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145823,1074,012-07,3181487,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180917,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145834,1085,012-08,3188939,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145822,1073,012-02,3191290,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145820,1071,012-09,3192085,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185417,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145833,1084,012-10,3189382,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,012-04,3190377,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
145832,1083,012-11,3185812,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145745,1060,012-05,3186248,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145756,1066,012-12,3190021,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145829,1080,012-06,3192944,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141537,1052,012-13,3192490,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145823,1074,012-07,3181488,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145746,1061,012-14,3187664,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145834,1085,012-08,3188940,Pesa  Bydgoszcz  S.A.,128NG,2021,Pojazd niskopodłogowy,12
145826,1077,012-15,3192594,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145820,1071,012-09,3192086,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145743,1058,012-01,3180918,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
145833,1084,012-10,3189383,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145822,1073,012-02,3191291,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145832,1083,012-11,3185813,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145831,1082,012-03,3185418,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
145756,1066,012-12,3190022,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopodłogowy,12
141568,1175,012-04,3190378,Waggonfabrik  Uerdingen  A.G.,N8C-AC2,1981,Pojazd częściowo niskopodłogowy,10
141537,1052,012-13,3192491,Pesa  Bydgoszcz  S.A.,128NG,2014,Pojazd niskopodłogowy,12
145745,1060,012-05,3186249,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopodłogowy,12
